therapy,region,forecast_origin_month,forecast_origin_month_index,horizon_months,target_month,target_month_index,target_market_regime,target_supply_constrained,sales_at_forecast_origin,sales_lag_1,sales_lag_3,sales_lag_6,sales_lag_12,rolling_mean_3,rolling_mean_6,rolling_sd_6,sales_change_vs_3_months_ago,therapy_age_months,calendar_month,calendar_year,horizon_months,target_access_rate_allowed,target_new_metastatic_diagnoses_allowed,target_eligible_new_1l_patient_pool_allowed,target_competitor_overlap_pressure_allowed,target_observed_sales_units
Therapy A,East,2016-11-01,35,3,2017-02-01,38,b_launch_growth,0,204.05443132645095,204.92448366691076,206.1148946140556,205.9464914745064,195.27390221813087,205.5544396433672,205.88046009798032,0.5396031609474944,-2.060463287604648,35,11,2016,3,0.55,141.067780590841,42.3203341772523,0.5,200.7633974491796
Therapy A,East,2016-11-01,35,6,2017-05-01,41,b_launch_growth,0,204.05443132645095,204.92448366691076,206.1148946140556,205.9464914745064,195.27390221813087,205.5544396433672,205.88046009798032,0.5396031609474944,-2.060463287604648,35,11,2016,6,0.55,141.24378564999685,42.37313569499906,0.5,197.03370470333
Therapy A,East,2016-11-01,35,12,2017-11-01,47,b_launch_growth,0,204.05443132645095,204.92448366691076,206.1148946140556,205.9464914745064,195.27390221813087,205.5544396433672,205.88046009798032,0.5396031609474944,-2.060463287604648,35,11,2016,12,0.55,141.59645482732242,42.47893644819673,0.5,190.09137909683247
Therapy A,East,2016-12-01,36,1,2017-01-01,37,b_launch_growth,0,203.04952905318288,204.05443132645095,205.6239406491352,206.3147304574285,198.158756803582,204.86761854749898,205.56511673997102,0.9153393018598563,-2.574411595952313,36,12,2016,1,0.55,141.00916098937498,42.30274829681249,0.5,201.9426610583358
Therapy A,East,2016-12-01,36,3,2017-03-01,39,b_launch_growth,0,203.04952905318288,204.05443132645095,205.6239406491352,206.3147304574285,198.158756803582,204.86761854749898,205.56511673997102,0.9153393018598563,-2.574411595952313,36,12,2016,3,0.55,141.1264245613456,42.33792736840368,0.5,199.53776580131088
Therapy A,East,2016-12-01,36,6,2017-06-01,42,b_launch_growth,0,203.04952905318288,204.05443132645095,205.6239406491352,206.3147304574285,198.158756803582,204.86761854749898,205.56511673997102,0.9153393018598563,-2.574411595952313,36,12,2016,6,0.55,141.30250278841726,42.39075083652518,0.5,195.7899530348876
Therapy A,East,2016-12-01,36,12,2017-12-01,48,b_launch_growth,0,203.04952905318288,204.05443132645095,205.6239406491352,206.3147304574285,198.158756803582,204.86761854749898,205.56511673997102,0.9153393018598563,-2.574411595952313,36,12,2016,12,0.55,141.65531857555513,42.496595572666536,0.5,189.0973201408933
Therapy A,East,2017-01-01,37,1,2017-02-01,38,b_launch_growth,0,201.9426610583358,203.04952905318288,204.92448366691076,206.35821972584532,200.58561902943484,204.0094813488482,205.0209165059301,1.2789501556968497,-2.9818226085749586,37,1,2017,1,0.55,141.067780590841,42.3203341772523,0.5,200.7633974491796
Therapy A,East,2017-01-01,37,3,2017-04-01,40,b_launch_growth,0,201.9426610583358,203.04952905318288,204.92448366691076,206.35821972584532,200.58561902943484,204.0094813488482,205.0209165059301,1.2789501556968497,-2.9818226085749586,37,1,2017,3,0.55,141.1850929110193,42.35552787330579,0.5,198.2882114587252
Therapy A,East,2017-01-01,37,6,2017-07-01,43,b_launch_growth,0,201.9426610583358,203.04952905318288,204.92448366691076,206.35821972584532,200.58561902943484,204.0094813488482,205.0209165059301,1.2789501556968497,-2.9818226085749586,37,1,2017,6,0.55,141.3612443364238,42.40837330092714,0.5,194.56968099043127
Therapy A,East,2017-01-01,37,12,2018-01-01,49,b_launch_growth,0,201.9426610583358,203.04952905318288,204.92448366691076,206.35821972584532,200.58561902943484,204.0094813488482,205.0209165059301,1.2789501556968497,-2.9818226085749586,37,1,2017,12,0.55,141.71420679432185,42.51426203829654,0.5,188.15815137648087
Therapy A,East,2017-02-01,38,1,2017-03-01,39,b_launch_growth,0,200.7633974491796,201.9426610583358,204.05443132645095,206.1148946140556,202.560998346974,203.01554047932322,204.28499006134518,1.588478379544232,-3.29103387727136,38,2,2017,1,0.55,141.1264245613456,42.33792736840368,0.5,199.53776580131088
Therapy A,East,2017-02-01,38,3,2017-05-01,41,b_launch_growth,0,200.7633974491796,201.9426610583358,204.05443132645095,206.1148946140556,202.560998346974,203.01554047932322,204.28499006134518,1.588478379544232,-3.29103387727136,38,2,2017,3,0.55,141.24378564999685,42.37313569499906,0.5,197.03370470333
Therapy A,East,2017-02-01,38,6,2017-08-01,44,b_launch_growth,0,200.7633974491796,201.9426610583358,204.05443132645095,206.1148946140556,202.560998346974,203.01554047932322,204.28499006134518,1.588478379544232,-3.29103387727136,38,2,2017,6,0.55,141.42001030416375,42.42600309124912,0.5,193.38294625663613
Therapy A,East,2017-02-01,38,12,2018-02-01,50,b_launch_growth,0,200.7633974491796,201.9426610583358,204.05443132645095,206.1148946140556,202.560998346974,203.01554047932322,204.28499006134518,1.588478379544232,-3.29103387727136,38,2,2017,12,0.55,141.77311949379524,42.531935848138566,0.5,187.2742942861448
Therapy A,East,2017-03-01,39,1,2017-04-01,40,b_launch_growth,0,199.53776580131088,200.7633974491796,203.04952905318288,205.6239406491352,204.0984447958548,201.9185291868994,203.3930738671992,1.8382760772608024,-3.5117632518719972,39,3,2017,1,0.55,141.1850929110193,42.35552787330579,0.5,198.2882114587252
Therapy A,East,2017-03-01,39,3,2017-06-01,42,b_launch_growth,0,199.53776580131088,200.7633974491796,203.04952905318288,205.6239406491352,204.0984447958548,201.9185291868994,203.3930738671992,1.8382760772608024,-3.5117632518719972,39,3,2017,3,0.55,141.30250278841726,42.39075083652518,0.5,195.7899530348876
Therapy A,East,2017-03-01,39,6,2017-09-01,45,b_launch_growth,0,199.53776580131088,200.7633974491796,203.04952905318288,205.6239406491352,204.0984447958548,201.9185291868994,203.3930738671992,1.8382760772608024,-3.5117632518719972,39,3,2017,6,0.55,141.47880070178897,42.44364021053669,0.5,192.23746779246235
Therapy A,East,2017-03-01,39,12,2018-03-01,51,b_launch_growth,0,199.53776580131088,200.7633974491796,203.04952905318288,205.6239406491352,204.0984447958548,201.9185291868994,203.3930738671992,1.8382760772608024,-3.5117632518719972,39,3,2017,12,0.55,141.83205668415232,42.54961700524569,0.5,186.44540416277104
Therapy A,East,2017-04-01,40,1,2017-05-01,41,b_launch_growth,0,198.2882114587252,199.53776580131088,201.9426610583358,204.92448366691076,205.2181874662504,200.74794143627545,202.37871139256183,2.030238458191057,-3.654449599610615,40,4,2017,1,0.55,141.24378564999685,42.37313569499906,0.5,197.03370470333
Therapy A,East,2017-04-01,40,3,2017-07-01,43,b_launch_growth,0,198.2882114587252,199.53776580131088,201.9426610583358,204.92448366691076,205.2181874662504,200.74794143627545,202.37871139256183,2.030238458191057,-3.654449599610615,40,4,2017,3,0.55,141.3612443364238,42.40837330092714,0.5,194.56968099043127
Therapy A,East,2017-04-01,40,6,2017-10-01,46,b_launch_growth,0,198.2882114587252,199.53776580131088,201.9426610583358,204.92448366691076,205.2181874662504,200.74794143627545,202.37871139256183,2.030238458191057,-3.654449599610615,40,4,2017,6,0.55,141.53761553945515,42.46128466183655,0.5,191.1389482978075
Therapy A,East,2017-04-01,40,12,2018-04-01,52,b_launch_growth,0,198.2882114587252,199.53776580131088,201.9426610583358,204.92448366691076,205.2181874662504,200.74794143627545,202.37871139256183,2.030238458191057,-3.654449599610615,40,4,2017,12,0.55,141.8910183755744,42.56730551267231,0.5,185.6705347952308
Therapy A,East,2017-05-01,41,1,2017-06-01,42,b_launch_growth,0,197.03370470333,198.2882114587252,200.7633974491796,204.05443132645095,205.9464914745064,199.52979156973856,201.27266602453088,2.168896313086796,-3.7296927458496043,41,5,2017,1,0.55,141.30250278841726,42.39075083652518,0.5,195.7899530348876
Therapy A,East,2017-05-01,41,3,2017-08-01,44,b_launch_growth,0,197.03370470333,198.2882114587252,200.7633974491796,204.05443132645095,205.9464914745064,199.52979156973856,201.27266602453088,2.168896313086796,-3.7296927458496043,41,5,2017,3,0.55,141.42001030416375,42.42600309124912,0.5,193.38294625663613
Therapy A,East,2017-05-01,41,6,2017-11-01,47,b_launch_growth,0,197.03370470333,198.2882114587252,200.7633974491796,204.05443132645095,205.9464914745064,199.52979156973856,201.27266602453088,2.168896313086796,-3.7296927458496043,41,5,2017,6,0.55,141.59645482732242,42.47893644819673,0.5,190.09137909683247
Therapy A,East,2017-05-01,41,12,2018-05-01,53,b_launch_growth,0,197.03370470333,198.2882114587252,200.7633974491796,204.05443132645095,205.9464914745064,199.52979156973856,201.27266602453088,2.168896313086796,-3.7296927458496043,41,5,2017,12,0.55,141.95000457824682,42.58500137347404,0.5,184.94827788645395
Therapy A,East,2017-06-01,42,1,2017-07-01,43,b_launch_growth,0,195.7899530348876,197.03370470333,199.53776580131088,203.04952905318288,206.3147304574285,198.28656065445534,200.1025449206774,2.259912856115408,-3.7478127664232943,42,6,2017,1,0.55,141.3612443364238,42.40837330092714,0.5,194.56968099043127
Therapy A,East,2017-06-01,42,3,2017-09-01,45,b_launch_growth,0,195.7899530348876,197.03370470333,199.53776580131088,203.04952905318288,206.3147304574285,198.28656065445534,200.1025449206774,2.259912856115408,-3.7478127664232943,42,6,2017,3,0.55,141.47880070178897,42.44364021053669,0.5,192.23746779246235
Therapy A,East,2017-06-01,42,6,2017-12-01,48,b_launch_growth,0,195.7899530348876,197.03370470333,199.53776580131088,203.04952905318288,206.3147304574285,198.28656065445534,200.1025449206774,2.259912856115408,-3.7478127664232943,42,6,2017,6,0.55,141.65531857555513,42.496595572666536,0.5,189.0973201408933
Therapy A,East,2017-06-01,42,12,2018-06-01,54,b_launch_growth,0,195.7899530348876,197.03370470333,199.53776580131088,203.04952905318288,206.3147304574285,198.28656065445534,200.1025449206774,2.259912856115408,-3.7478127664232943,42,6,2017,12,0.55,142.00901530235933,42.6027045907078,0.5,184.27687982820825
Therapy A,East,2017-07-01,43,1,2017-08-01,44,b_launch_growth,0,194.56968099043127,195.7899530348876,198.2882114587252,201.9426610583358,206.35821972584532,197.03728973231424,198.89261558429484,2.3093804315480155,-3.7185304682939204,43,7,2017,1,0.55,141.42001030416375,42.42600309124912,0.5,193.38294625663613
Therapy A,East,2017-07-01,43,3,2017-10-01,46,b_launch_growth,0,194.56968099043127,195.7899530348876,198.2882114587252,201.9426610583358,206.35821972584532,197.03728973231424,198.89261558429484,2.3093804315480155,-3.7185304682939204,43,7,2017,3,0.55,141.53761553945515,42.46128466183655,0.5,191.1389482978075
Therapy A,East,2017-07-01,43,6,2018-01-01,49,b_launch_growth,0,194.56968099043127,195.7899530348876,198.2882114587252,201.9426610583358,206.35821972584532,197.03728973231424,198.89261558429484,2.3093804315480155,-3.7185304682939204,43,7,2017,6,0.55,141.71420679432185,42.51426203829654,0.5,188.15815137648087
Therapy A,East,2017-07-01,43,12,2018-07-01,55,b_launch_growth,0,194.56968099043127,195.7899530348876,198.2882114587252,201.9426610583358,206.35821972584532,197.03728973231424,198.89261558429484,2.3093804315480155,-3.7185304682939204,43,7,2017,12,0.55,142.06805055810585,42.62041516743175,0.5,183.6543385274821
Therapy A,East,2017-08-01,44,1,2017-09-01,45,b_launch_growth,0,193.38294625663613,194.56968099043127,197.03370470333,200.7633974491796,206.1148946140556,195.79777957621627,197.66378557297742,2.3234042617204262,-3.6507584466938567,44,8,2017,1,0.55,141.47880070178897,42.44364021053669,0.5,192.23746779246235
Therapy A,East,2017-08-01,44,3,2017-11-01,47,b_launch_growth,0,193.38294625663613,194.56968099043127,197.03370470333,200.7633974491796,206.1148946140556,195.79777957621627,197.66378557297742,2.3234042617204262,-3.6507584466938567,44,8,2017,3,0.55,141.59645482732242,42.47893644819673,0.5,190.09137909683247
Therapy A,East,2017-08-01,44,6,2018-02-01,50,b_launch_growth,0,193.38294625663613,194.56968099043127,197.03370470333,200.7633974491796,206.1148946140556,195.79777957621627,197.66378557297742,2.3234042617204262,-3.6507584466938567,44,8,2017,6,0.55,141.77311949379524,42.531935848138566,0.5,187.2742942861448
Therapy A,East,2017-08-01,44,12,2018-08-01,56,b_launch_growth,0,193.38294625663613,194.56968099043127,197.03370470333,200.7633974491796,206.1148946140556,195.79777957621627,197.66378557297742,2.3234042617204262,-3.6507584466938567,44,8,2017,12,0.55,142.12711035568455,42.63813310670536,0.5,183.0784828989916
Therapy A,East,2017-09-01,45,1,2017-10-01,46,b_launch_growth,0,192.23746779246235,193.38294625663613,195.7899530348876,199.53776580131088,205.6239406491352,194.58086009398502,196.43371037422017,2.307835276554952,-3.5524852424252344,45,9,2017,1,0.55,141.53761553945515,42.46128466183655,0.5,191.1389482978075
Therapy A,East,2017-09-01,45,3,2017-12-01,48,b_launch_growth,0,192.23746779246235,193.38294625663613,195.7899530348876,199.53776580131088,205.6239406491352,194.58086009398502,196.43371037422017,2.307835276554952,-3.5524852424252344,45,9,2017,3,0.55,141.65531857555513,42.496595572666536,0.5,189.0973201408933
Therapy A,East,2017-09-01,45,6,2018-03-01,51,b_launch_growth,0,192.23746779246235,193.38294625663613,195.7899530348876,199.53776580131088,205.6239406491352,194.58086009398502,196.43371037422017,2.307835276554952,-3.5524852424252344,45,9,2017,6,0.55,141.83205668415232,42.54961700524569,0.5,186.44540416277104
Therapy A,East,2017-09-01,45,12,2018-09-01,57,b_launch_growth,0,192.23746779246235,193.38294625663613,195.7899530348876,199.53776580131088,205.6239406491352,194.58086009398502,196.43371037422017,2.307835276554952,-3.5524852424252344,45,9,2017,12,0.55,142.18619470529785,42.65585841158936,0.5,182.54703746679235
Therapy A,East,2017-10-01,46,1,2017-11-01,47,b_launch_growth,0,191.1389482978075,192.23746779246235,194.56968099043127,198.2882114587252,204.92448366691076,193.3966983465099,195.21699403941207,2.2681013289855634,-3.4307326926237636,46,10,2017,1,0.55,141.59645482732242,42.47893644819673,0.5,190.09137909683247
Therapy A,East,2017-10-01,46,3,2018-01-01,49,b_launch_growth,0,191.1389482978075,192.23746779246235,194.56968099043127,198.2882114587252,204.92448366691076,193.3966983465099,195.21699403941207,2.2681013289855634,-3.4307326926237636,46,10,2017,3,0.55,141.71420679432185,42.51426203829654,0.5,188.15815137648087
Therapy A,East,2017-10-01,46,6,2018-04-01,52,b_launch_growth,0,191.1389482978075,192.23746779246235,194.56968099043127,198.2882114587252,204.92448366691076,193.3966983465099,195.21699403941207,2.2681013289855634,-3.4307326926237636,46,10,2017,6,0.55,141.8910183755744,42.56730551267231,0.5,185.6705347952308
Therapy A,East,2017-10-01,46,12,2018-10-01,58,b_launch_growth,0,191.1389482978075,192.23746779246235,194.56968099043127,198.2882114587252,204.92448366691076,193.3966983465099,195.21699403941207,2.2681013289855634,-3.4307326926237636,46,10,2017,12,0.55,142.24530361715242,42.67359108514572,0.5,182.05767429765424
Therapy A,East,2017-11-01,47,1,2017-12-01,48,b_launch_growth,0,190.09137909683247,191.1389482978075,193.38294625663613,197.03370470333,204.05443132645095,192.25312078230198,194.02545017925914,2.2091101467626313,-3.2915671598036624,47,11,2017,1,0.55,141.65531857555513,42.496595572666536,0.5,189.0973201408933
Therapy A,East,2017-11-01,47,3,2018-02-01,50,b_launch_growth,0,190.09137909683247,191.1389482978075,193.38294625663613,197.03370470333,204.05443132645095,192.25312078230198,194.02545017925914,2.2091101467626313,-3.2915671598036624,47,11,2017,3,0.55,141.77311949379524,42.531935848138566,0.5,187.2742942861448
Therapy A,East,2017-11-01,47,6,2018-05-01,53,b_launch_growth,0,190.09137909683247,191.1389482978075,193.38294625663613,197.03370470333,204.05443132645095,192.25312078230198,194.02545017925914,2.2091101467626313,-3.2915671598036624,47,11,2017,6,0.55,141.95000457824682,42.58500137347404,0.5,184.94827788645395
Therapy A,East,2017-11-01,47,12,2018-11-01,59,b_launch_growth,0,190.09137909683247,191.1389482978075,193.38294625663613,197.03370470333,204.05443132645095,192.25312078230198,194.02545017925914,2.2091101467626313,-3.2915671598036624,47,11,2017,12,0.55,142.30443710145903,42.69133113043771,0.5,181.60805424867624
Therapy A,East,2017-12-01,48,1,2018-01-01,49,b_launch_growth,0,189.0973201408933,190.09137909683247,192.23746779246235,195.7899530348876,203.04952905318288,191.1559317290341,192.86839591150954,2.1352054107994407,-3.140147651569066,48,12,2017,1,0.55,141.71420679432185,42.51426203829654,0.5,188.15815137648087
Therapy A,East,2017-12-01,48,3,2018-03-01,51,b_launch_growth,0,189.0973201408933,190.09137909683247,192.23746779246235,195.7899530348876,203.04952905318288,191.1559317290341,192.86839591150954,2.1352054107994407,-3.140147651569066,48,12,2017,3,0.55,141.83205668415232,42.54961700524569,0.5,186.44540416277104
Therapy A,East,2017-12-01,48,6,2018-06-01,54,b_launch_growth,0,189.0973201408933,190.09137909683247,192.23746779246235,195.7899530348876,203.04952905318288,191.1559317290341,192.86839591150954,2.1352054107994407,-3.140147651569066,48,12,2017,6,0.55,142.00901530235933,42.6027045907078,0.5,184.27687982820825
Therapy A,East,2017-12-01,48,12,2018-12-01,60,b_launch_growth,0,189.0973201408933,190.09137909683247,192.23746779246235,195.7899530348876,203.04952905318288,191.1559317290341,192.86839591150954,2.1352054107994407,-3.140147651569066,48,12,2017,12,0.55,142.36359516843294,42.70907855052988,0.5,181.19585927053677
Therapy A,East,2018-01-01,49,1,2018-02-01,50,b_launch_growth,0,188.15815137648087,189.0973201408933,191.1389482978075,194.56968099043127,201.9426610583358,190.10921584517777,191.75295709584384,2.0501611968399884,-2.980796921326629,49,1,2018,1,0.55,141.77311949379524,42.531935848138566,0.5,187.2742942861448
