therapy,region,forecast_origin_month_index,target_month_index,horizon_months,actual_sales_units,target_market_regime,target_supply_constrained,target_access_rate_allowed,target_new_metastatic_diagnoses_allowed,target_eligible_new_1l_patient_pool_allowed,target_competitor_overlap_pressure_allowed,target_patient_driver_index,origin_patient_driver_index,driver_growth_ratio,access_change_vs_origin,competitor_pressure_change_vs_origin,naive_prediction,seasonal_naive_prediction,historical_xgboost_prediction,patient_driver_prediction,hybrid_xgboost_prediction
Therapy A,West,55,56,1,213.75581333536724,b_launch_growth,0,0.65,161.92965306838138,48.57889592051441,0.6,24.945263055184153,24.93489724824626,1.0003921245922502,0.0,0.0,214.50466400271017,228.8004929527705,217.6088,216.95508185401937,216.6798
Therapy B,East,55,56,1,230.73825059211748,b_launch_growth,0,0.5,142.12711035568455,42.63813310670536,0.4046755373782051,18.29950990349478,18.291905686762412,1.000384206750911,0.0,0.0,227.5220357142381,170.52297363965246,230.64569,218.11924905747316,231.55731
Therapy B,North,55,56,1,377.394106889654,b_launch_growth,0,0.68,212.31333769182515,63.69400130754754,0.5444725411997668,35.05816781837013,35.043599673772995,1.0003986501202462,0.0,0.0,372.3803883349249,283.009793859101,369.84613,357.5597664728615,367.5465
Therapy B,South,55,56,1,239.40497190953187,b_launch_growth,0,0.55,142.87910564857177,42.86373169457153,0.4414642225944055,19.932412663931796,19.924129907361007,1.0003866072249652,0.0,0.0,236.12333898499045,177.83769681144076,239.3507,226.49019350698518,238.33238
Therapy B,West,55,56,1,278.62438983145046,b_launch_growth,0,0.6,161.92965306838138,48.57889592051441,0.478252907810606,24.26840792354354,24.258323378406892,1.0003915049674779,0.0,0.0,274.85277828950484,207.7713691548924,288.6998,263.75065762569574,280.69846
Therapy C,East,55,56,1,927.2929108625378,b_launch_growth,0,0.66,142.12711035568455,99.48897724897918,0.0,65.66272498432626,65.6354393578449,1.0004064260528036,0.0,0.0,924.8098666544626,878.3941657465018,919.64166,917.0965199660475,920.87256
Therapy C,North,55,56,1,1441.5627224032924,b_launch_growth,0,0.76,212.31333769182515,148.61933638427757,0.0,112.95069565205095,112.90375988304186,1.0004102639097525,0.0,0.0,1437.7482362516675,1366.4853255432354,1386.1034,1425.916373219634,1417.3823
Therapy C,South,55,56,1,949.0379699267698,b_launch_growth,0,0.7,142.87910564857177,100.01537395400022,0.0,70.01076176780015,69.9816693489929,1.000406990829451,0.0,0.0,946.5704636190576,900.5537711300595,946.8941,938.9545999679812,945.7897
Therapy C,West,55,56,1,1083.7367244092804,b_launch_growth,0,0.72,161.92965306838138,113.35075714786696,0.0,81.6125451464642,81.57863169825454,1.000408208615183,0.0,0.0,1080.8906818606229,1027.7640741811183,1076.5203,1072.0830856656473,1082.8798
Therapy D,East,55,56,1,0.0,b_launch_growth,0,,142.12711035568455,42.63813310670536,0.9046755373782052,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Therapy D,North,55,56,1,0.0,b_launch_growth,0,,212.31333769182515,63.69400130754754,1.2244725411997668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Therapy D,South,55,56,1,0.0,b_launch_growth,0,,142.87910564857177,42.86373169457153,0.9914642225944056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Therapy D,West,55,56,1,0.0,b_launch_growth,0,,161.92965306838138,48.57889592051441,1.078252907810606,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Therapy A,East,58,59,1,181.60805424867624,b_launch_growth,0,0.55,142.30443710145903,42.69133113043771,0.5,19.37119150043611,19.363141954884874,1.000385789946387,0.0,0.0,182.05767429765424,191.1389482978075,183.2331,183.72913362348896,182.71866
Therapy A,North,58,59,1,283.6394148505988,b_launch_growth,0,0.74,212.578233200945,63.77346996028349,0.68,35.96058424120466,35.94564110459418,1.000399041252785,0.0,0.0,284.4586348609684,301.0472796206165,284.7228,287.5150365741846,288.63058
Therapy A,South,58,59,1,184.9521789753969,b_launch_growth,0,0.6,143.0573706310964,42.91721118932892,0.55,20.79338882122986,20.78474829282057,1.000387698771576,0.0,0.0,185.4429670395171,195.372074851098,185.15846,187.27254508296966,185.94179
Therapy A,West,58,59,1,211.842567219108,b_launch_growth,0,0.65,162.13168671524258,48.63950601457277,0.6,24.97638633848312,24.966007598510803,1.00039212459225,0.0,0.0,212.4278897087061,224.2724596997316,211.11946,214.6097389308793,211.21506
Therapy B,East,58,59,1,239.284829485911,b_launch_growth,0,0.5,142.30443710145903,42.69133113043771,0.4046755373782051,18.32234152606372,18.314727821831013,1.0003842067509112,0.0,0.0,236.60972714172368,188.34009369730848,238.66093,228.4919414788656,237.67754
Therapy B,North,58,59,1,390.7058494942749,b_launch_growth,0,0.68,212.578233200945,63.77346996028349,0.5444725411997668,35.10190859939697,35.08732227866394,1.000398650120246,0.0,0.0,386.5409251696525,311.0658159426852,388.34305,373.8003166885722,384.75082
Therapy B,South,58,59,1,248.12237676483952,b_launch_growth,0,0.55,143.0573706310964,42.91721118932892,0.4414642225944055,19.957281598959632,19.948988508299394,1.000386607224966,0.0,0.0,245.39425764804983,196.08588538323383,247.90997,237.09038080859574,246.13739
Therapy B,West,58,59,1,288.6415612411722,b_launch_growth,0,0.6,162.13168671524258,48.63950601457277,0.478252907810606,24.298686719696075,24.288589592444968,1.0003915049674774,0.0,0.0,285.5069401123293,228.7958741672159,287.73456,275.94730936794144,283.7969
Therapy C,East,58,59,1,933.881329056382,b_launch_growth,0,0.66,142.30443710145903,99.61310597102133,0.0,65.74464994087408,65.71733027112441,1.0004064260528038,0.0,0.0,931.818544112018,893.5910166424525,936.5055,925.5993195848702,938.7859
Therapy C,North,58,59,1,1451.6868936383244,b_launch_growth,0,0.76,212.578233200945,148.8047632406615,0.0,113.09162006290273,113.04462573386832,1.0004102639097527,0.0,0.0,1448.5165640540358,1389.8144524088143,1406.9437,1438.9801929897108,1430.1334
Therapy C,South,58,59,1,955.590439188066,b_launch_growth,0,0.7,143.0573706310964,100.14015944176748,0.0,70.09811160923724,70.06898289289357,1.0004069908294522,0.0,0.0,953.5379934567388,915.6041257305484,949.84705,947.3966713870876,950.7956
Therapy C,West,58,59,1,1091.2922238774745,b_launch_growth,0,0.72,162.13168671524258,113.4921807006698,0.0,81.71437010448226,81.68041434371595,1.000408208615183,0.0,0.0,1088.9259693617564,1045.1481978535244,1090.136,1081.825159140481,1085.5198
Therapy D,East,58,59,1,0.0,b_launch_growth,0,,142.30443710145903,42.69133113043771,0.9046755373782052,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Therapy D,North,58,59,1,0.0,b_launch_growth,0,,212.578233200945,63.77346996028349,1.2244725411997668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Therapy D,South,58,59,1,0.0,b_launch_growth,0,,143.0573706310964,42.91721118932892,0.9914642225944056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Therapy D,West,58,59,1,0.0,b_launch_growth,0,,162.13168671524258,48.63950601457277,1.078252907810606,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Therapy A,East,60,61,1,178.82310615774355,access_expansion,0,0.55,142.4227778282934,42.726833348488015,0.72,17.577819239567972,19.379244392302933,0.9138802386773354,0.0,0.21999999999999997,181.1958592705368,189.0973201408933,182.69781,180.03922875975167,181.88718
Therapy A,North,60,61,1,282.1989977291983,access_expansion,0,0.74,212.7550137928828,63.82650413786484,0.68,35.990489153259226,35.97553358989885,1.000398666571214,0.0,0.0,282.88760480582704,297.29394177801674,284.31042,285.65167984340536,284.38907
Therapy A,South,60,61,1,184.09004334296537,access_expansion,0,0.6,143.1763374993426,42.95290124980278,0.55,20.810680655529445,20.80203294163507,1.0003870874921978,0.0,0.0,184.50203864060504,193.1322212501459,185.02855,186.16224452240607,185.01712
Therapy A,West,60,61,1,210.8138784815756,access_expansion,0,0.65,162.26651583258823,48.67995474977648,0.6,24.997156764010224,24.986769393051713,1.0003916038738647,0.0,0.0,211.3055611823866,221.5970655426304,209.06036,213.2824161086524,210.09631
Therapy B,East,60,61,1,247.712432475624,access_expansion,0,0.72,142.4227778282934,42.726833348488015,0.4046755373782051,26.40611294097773,18.3299583954263,1.406482612432158,0.21999999999999997,0.0,241.7989233547796,198.81816312833084,244.48242,247.255129593811,246.21555
Therapy B,North,60,61,1,398.2943496564088,access_expansion,0,0.68,212.7550137928828,63.82650413786484,0.5444725411997668,35.131099434634,35.11650098388006,1.0003982670336262,0.0,0.0,394.6188077218437,327.5098082593974,418.11588,383.1987633826391,411.93558
Therapy B,South,60,61,1,253.0943613359196,access_expansion,0,0.55,143.1763374993426,42.95290124980278,0.4414642225944055,19.97387812439598,19.965578137180756,1.000385973956244,0.0,0.0,250.68594251212664,206.804272592509,254.32146,243.23169278342,256.76657
Therapy B,West,60,61,1,294.3538798709172,access_expansion,0,0.6,162.26651583258823,48.67995474977648,0.478252907810606,24.318893568520327,24.30878804447287,1.0003909714348795,0.0,0.0,291.58692078729814,241.13438284817448,294.34204,283.01046636846195,286.17804
Therapy C,East,60,61,1,937.6524778564054,access_expansion,0,0.66,142.4227778282934,99.69594447980536,0.0,65.79932335667154,65.77198096781602,1.0004062133678386,0.0,0.0,935.8231339216696,902.1831869956446,924.81384,930.4481345741007,934.6111
Therapy C,North,60,61,1,1457.4843545274389,access_expansion,0,0.76,212.7550137928828,148.92850965501796,0.0,113.18566733781365,113.13863392817734,1.0004101378941728,0.0,0.0,1454.671803534898,1403.0044796689897,1414.8989,1446.4314037692093,1433.7979
Therapy C,South,60,61,1,959.3452422930897,access_expansion,0,0.7,143.1763374993426,100.22343624953982,0.0,70.15640537467786,70.12725243482066,1.0004067907922018,0.0,0.0,957.5233860821018,924.1188745622007,955.4279,952.2153737011496,949.41504
Therapy C,West,60,61,1,1095.6200924473494,access_expansion,0,0.72,162.26651583258823,113.58656108281176,0.0,81.78232397962446,81.74833998116235,1.0004080359743037,0.0,0.0,1093.5203570708863,1054.9800961349438,1098.3777,1087.3836927617112,1099.6628
Therapy D,East,60,61,1,0.0,access_expansion,0,,142.4227778282934,42.726833348488015,1.1246755373782051,0.0,0.0,1.0,0.0,0.21999999999999997,0.0,0.0,0.0,0.0,0.0
Therapy D,North,60,61,1,0.0,access_expansion,0,,212.7550137928828,63.82650413786484,1.2244725411997668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Therapy D,South,60,61,1,0.0,access_expansion,0,,143.1763374993426,42.95290124980278,0.9914642225944056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Therapy D,West,60,61,1,0.0,access_expansion,0,,162.26651583258823,48.67995474977648,1.078252907810606,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Therapy A,East,61,62,1,176.64191705717178,access_expansion,0,0.55,142.48198509126416,42.744595527379246,0.72,17.585126599963825,17.577819239567972,1.0003822463141712,0.0,0.0,178.82310615774355,188.15815137648087,181.64586,177.98738904363307,180.73358
Therapy A,North,61,62,1,281.5695307816779,access_expansion,0,0.74,212.84345921040705,63.8530377631221,0.68,36.00545093386929,35.990489153259226,1.0003986665712137,0.0,0.0,282.1989977291983,295.57414604018,284.67007,284.8147554071837,282.62314
Therapy A,South,61,62,1,183.7137691001232,access_expansion,0,0.6,143.235858028255,42.970757408476494,0.55,20.81933196440686,20.810680655529445,1.0003870874921978,0.0,0.0,184.09004334296537,192.1039780117863,184.70532,185.66336146131437,184.57149
Therapy A,West,61,62,1,210.3646239560951,access_expansion,0,0.65,162.33397243202234,48.7001917296067,0.6,25.007548453153046,24.997156764010224,1.000391603873865,0.0,0.0,210.8138784815756,220.3699033129534,208.56982,212.68609734325307,209.9338
Therapy B,East,61,62,1,253.2421865470044,access_expansion,0,0.72,142.48198509126416,42.744595527379246,0.4046755373782051,26.417090354118887,26.40611294097773,1.000392819514556,0.0,0.0,247.712432475624,203.65180547657053,248.66599,252.64840193258004,251.39778
Therapy B,North,61,62,1,401.7464141706466,access_expansion,0,0.68,212.84345921040705,63.8530377631221,0.5444725411997668,35.14570395418063,35.131099434634,1.0003982670336262,0.0,0.0,398.2943496564088,335.0830992142808,415.75653,387.50556857181215,411.4959
Therapy B,South,61,62,1,255.3566594332431,access_expansion,0,0.55,143.235858028255,42.970757408476494,0.4414642225944055,19.982181562039095,19.97387812439598,1.0003859739562435,0.0,0.0,253.0943613359196,211.7457617302677,261.21136,246.04753275243198,261.0545
Therapy B,West,61,62,1,296.9528536809878,access_expansion,0,0.6,162.33397243202234,48.7001917296067,0.478252907810606,24.329003293584147,24.318893568520327,1.0003909714348798,0.0,0.0,294.3538798709172,246.82045667750387,295.25858,286.24827835136466,292.26147
Therapy C,East,61,62,1,939.3773132510324,access_expansion,0,0.66,142.48198509126416,99.7373895638849,0.0,65.82667711216403,65.79932335667154,1.0004062133678393,0.0,0.0,937.6524778564054,906.0757105770144,939.4247,932.6588086494353,935.6351
Therapy C,North,61,62,1,1460.136737171098,access_expansion,0,0.76,212.84345921040705,148.99042144728492,0.0,113.23272029993653,113.18566733781365,1.0004101378941725,0.0,0.0,1457.4843545274389,1408.9802826036985,1422.1577,1449.8291211552917,1435.9293
Therapy C,South,61,62,1,961.0638572496982,access_expansion,0,0.7,143.235858028255,100.2651006197785,0.0,70.18557043384494,70.15640537467786,1.000406790792202,0.0,0.0,959.3452422930897,927.9779351944832,953.5558,954.4136695969912,954.65295
Therapy C,West,61,62,1,1097.6005065976628,access_expansion,0,0.72,162.33397243202234,113.63378070241562,0.0,81.81632210573925,81.78232397962446,1.000408035974304,0.0,0.0,1095.6200924473494,1059.4352682717144,1116.4851,1089.9188823496909,1092.1482
Therapy D,East,61,62,1,0.0,access_expansion,0,,142.48198509126416,42.744595527379246,1.1246755373782051,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Therapy D,North,61,62,1,0.0,access_expansion,0,,212.84345921040705,63.8530377631221,1.2244725411997668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Therapy D,South,61,62,1,0.0,access_expansion,0,,143.235858028255,42.970757408476494,0.9914642225944056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Therapy D,West,61,62,1,0.0,access_expansion,0,,162.33397243202234,48.7001917296067,1.078252907810606,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Therapy A,East,64,65,1,171.1052902881341,access_expansion,0,0.55,142.65975460113802,42.7979263803414,0.72,17.607066912872455,17.599750435352956,1.000382246314171,0.0,0.0,172.79618803407774,185.6705347952308,174.73929,172.72718575127132,172.3742
Therapy A,North,64,65,1,279.9978705086392,access_expansion,0,0.74,213.10901613256425,63.93270483976927,0.68,36.050373605049096,36.035393157178014,1.0003986665712137,0.0,0.0,280.47259735679023,291.0340443384713,280.29388,282.6551294584327,281.4646
Therapy A,South,64,65,1,182.7764645502268,access_expansion,0,0.6,143.4145681175462,43.024370435263855,0.55,20.84530747588534,20.836645373089386,1.000387087492198,0.0,0.0,183.0591570642349,189.3852249560457,182.17267,184.37625488913767,183.06091
Therapy A,West,64,65,1,209.24422927806984,access_expansion,0,0.65,162.536510533219,48.7609531599657,0.6,25.038749447642388,25.028344793172863,1.000391603873865,0.0,0.0,209.5823937284548,217.12742024955656,207.95834,211.1473813225922,209.87839
Therapy B,East,64,65,1,267.7710773277978,access_expansion,0,0.72,142.65975460113802,42.7979263803414,0.4046755373782051,26.45004998197315,26.4390588727191,1.0003928195145557,0.0,0.0,263.24880197020883,216.62840153073725,268.0368,266.7631049780028,269.05283
Therapy B,North,64,65,1,410.8917050284547,access_expansion,0,0.68,213.10901613256425,63.93270483976927,0.5444725411997668,35.189553950810755,35.17493120974456,1.0003982670336258,0.0,0.0,408.0327273822296,355.3789351052429,421.36096,399.00053398258456,421.26086
Therapy B,South,64,65,1,261.351158603584,access_expansion,0,0.55,143.4145681175462,43.024370435263855,0.4414642225944055,20.007112591882755,19.998798794347195,1.000385973956244,0.0,0.0,259.47702512498057,225.00313355607364,263.29828,253.56762164270106,260.69836
Therapy B,West,64,65,1,303.8390901332435,access_expansion,0,0.6,162.536510533219,48.7609531599657,0.478252907810606,24.359357692341646,24.349235353747286,1.00039097143488,0.0,0.0,301.68620186019035,262.0689210007854,300.0072,294.8933538208876,298.49576
Therapy C,East,64,65,1,943.9964898027348,access_expansion,0,0.66,142.65975460113802,99.8618282207966,0.0,65.90880662572576,65.88141874196292,1.000406213367839,0.0,0.0,942.5426354161438,916.3436172781512,933.1146,938.5477774017634,940.41675
Therapy C,North,64,65,1,1467.2428063260306,access_expansion,0,0.76,213.10901613256425,149.17631129279496,0.0,113.37399658252417,113.32688491415847,1.0004101378941725,0.0,0.0,1465.0057191894848,1424.7455407806233,1433.0461,1458.8826574918623,1447.557
Therapy C,South,64,65,1,965.6710559894792,access_expansion,0,0.7,143.4145681175462,100.39019768228232,0.0,70.27313837759762,70.24393693026349,1.000406790792202,0.0,0.0,964.22016551608,938.1635844638618,953.71106,960.274728065829,961.0067
Therapy C,West,64,65,1,1102.9076829435498,access_expansion,0,0.72,162.536510533219,113.77555737325328,0.0,81.91840130874236,81.88436076442142,1.0004080359743042,0.0,0.0,1101.2366730312542,1071.1913923651457,1118.1382,1096.6759491126695,1098.2666
Therapy D,East,64,65,1,0.0,access_expansion,0,,142.65975460113802,42.7979263803414,1.1246755373782051,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Therapy D,North,64,65,1,0.0,access_expansion,0,,213.10901613256425,63.93270483976927,1.2244725411997668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Therapy D,South,64,65,1,0.0,access_expansion,0,,143.4145681175462,43.024370435263855,0.9914642225944056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Therapy D,West,64,65,1,0.0,access_expansion,0,,162.536510533219,48.7609531599657,1.078252907810606,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Therapy A,East,67,68,1,166.8223295866256,access_expansion,0,0.55,142.837745907463,42.85132377223889,0.72,17.629034599899082,17.621708993880837,1.0003822463141707,0.0,0.0,168.12878017133357,183.6543385274821,169.02545,168.5956779834529,168.82272
Therapy A,North,67,68,1,278.8290169807196,access_expansion,0,0.74,213.37490438028428,64.01247131408527,0.68,36.0953523245864,36.080353186163855,1.0003986665712137,0.0,0.0,279.1791482467478,287.36433770741945,279.32312,280.9676685187865,281.31354
Therapy A,South,67,68,1,182.0830082511647,access_expansion,0,0.6,143.59350117681464,43.07805035304439,0.55,20.871315396050004,20.862642485868356,1.0003870874921978,0.0,0.0,182.290237960035,187.1849923771925,181.51727,183.372115014829,181.6058
Therapy A,West,67,68,1,208.41317439891407,access_expansion,0,0.65,162.73930133372326,48.821790400116974,0.6,25.069989370460068,25.0595717344875,1.0003916038738645,0.0,0.0,208.66181718608567,214.50466400271017,207.7295,209.94594347677344,209.1366
Therapy B,East,67,68,1,279.6572349753061,access_expansion,0,0.72,142.837745907463,42.85132377223889,0.4046755373782051,26.48305073233765,26.472045909882567,1.0003928195145557,0.0,0.0,275.9566177525589,227.5220357142381,278.7316,278.1996755314186,283.49423
Therapy B,North,67,68,1,418.4672584584959,access_expansion,0,0.68,213.37490438028428,64.01247131408527,0.5444725411997668,35.23345865746197,35.21881767214187,1.000398267033626,0.0,0.0,416.0984495736367,372.3803883349249,425.46387,408.601041551578,419.7763
Therapy B,South,67,68,1,266.3174436508158,access_expansion,0,0.55,143.59350117681464,43.07805035304439,0.4414642225944055,20.032074727251455,20.023750556897802,1.0003859739562437,0.0,0.0,264.7645124589432,236.12333898499045,266.61554,259.8527620822855,264.73322
